iter	RMSE
1516	0.3709645583
1517	0.3709263514
1518	0.3708811025
1519	0.370664014
1520	0.3704579253
1521	0.3704186279
1522	0.3701639039
1523	0.3701290942
1524	0.3700006532
1525	0.3699604752
1526	0.3697525892
1527	0.369715111
1528	0.3696844576
1529	0.3696534434
1530	0.3695261513
1531	0.369345705
1532	0.3693059194
1533	0.3690835876
1534	0.3690507878
1535	0.3690145833
1536	0.3689726166
1537	0.3689284435
1538	0.3688960836
1539	0.3687127056
1540	0.3686069057
1541	0.3685045175
1542	0.3684617709
1543	0.3682768117
1544	0.3682283361
1545	0.3681816735
1546	0.3681394667
1547	0.3679750522
1548	0.3679314818
1549	0.3677683541
1550	0.3677253496
1551	0.36756078
1552	0.3675180493
1553	0.367477305
1554	0.3674386084
1555	0.3672842336
1556	0.3671866405
1557	0.3671415225
1558	0.3669062285
1559	0.3668605597
1560	0.3668248459
1561	0.3667846409
1562	0.3665748786
1563	0.3665431034
1564	0.3664986652
1565	0.3664521786
1566	0.3662497316
1567	0.3660126142
1568	0.3659685806
1569	0.3659120801
1570	0.3658643109
1571	0.3657240105
1572	0.3656844735
1573	0.3656379309
1574	0.3654503933
1575	0.3654156251
1576	0.3652170525
1577	0.3651818705
1578	0.3650016908
1579	0.3649586276
1580	0.364923672
1581	0.3647652191
1582	0.3645765711
1583	0.3645338221
1584	0.3645080708
1585	0.3644676031
1586	0.3644344826
1587	0.3642801063
1588	0.364241402
1589	0.3640022431
1590	0.363834283
1591	0.3636757056
1592	0.3634965947
1593	0.363267428
1594	0.363106436
1595	0.3629192077
1596	0.3628827494
1597	0.3626894753
1598	0.3626501146
1599	0.3626162687
1600	0.3624123425
1601	0.3622614003
1602	0.3620695926
1603	0.3620334098
1604	0.3618592691
1605	0.3618198384
1606	0.3616642294
1607	0.3614885098
1608	0.3614492511
1609	0.361412346
1610	0.3613805653
1611	0.3613425509
1612	0.3613007303
1613	0.3612618187
1614	0.3612202289
1615	0.3609430168
1616	0.3607786323
1617	0.3606496217
1618	0.3606207544
1619	0.360413009
1620	0.3603745045
1621	0.3603330368
1622	0.3602951727
1623	0.360257365
1624	0.3601266857
1625	0.360089505
1626	0.3598860857
1627	0.3597876588
1628	0.3596086791
1629	0.3595705855
1630	0.3594181276
1631	0.359176233
1632	0.3591381956
1633	0.3589796315
1634	0.3589396291
1635	0.3589048593
1636	0.3588648698
1637	0.3587113755
1638	0.3585791324
1639	0.3585358763
1640	0.3585117826
1641	0.3583269572
1642	0.3581454098
1643	0.3581059934
1644	0.3580668626
1645	0.3580268153
1646	0.3579877179
1647	0.3579586913
1648	0.3579163117
1649	0.3578861468
1650	0.3578501249
1651	0.3578116592
1652	0.3576419651
1653	0.3576135118
1654	0.3575829741
1655	0.3575470056
1656	0.3574120741
1657	0.3573766859
1658	0.3572144947
1659	0.3571109396
1660	0.3570719043
1661	0.3570341016
1662	0.3568851214
1663	0.3568441125
1664	0.3568047512
1665	0.3567665067
1666	0.3566068865
1667	0.356371877
1668	0.3560925068
1669	0.3560549372
1670	0.3560252427
1671	0.3559922112
1672	0.3558104991
1673	0.3557772209
1674	0.3555985773
1675	0.3555633844
1676	0.3555287423
1677	0.3553377069
1678	0.3553010815
1679	0.3552640982
1680	0.3551351112
1681	0.3551040664
1682	0.3550697601
1683	0.3549586528
1684	0.354922421
1685	0.3546938083
1686	0.3545288303
1687	0.3545060546
1688	0.3544735023
1689	0.3544395681
1690	0.3542485582
1691	0.3540612839
1692	0.3540282255
1693	0.3538535231
1694	0.3538235432
1695	0.3538004537
1696	0.3537641793
1697	0.3536455996
1698	0.3536146533
1699	0.3535856765
1700	0.3535554089
1701	0.3533969484
1702	0.3532080976
1703	0.3530981662
1704	0.3529552098
1705	0.3529174704
1706	0.352797185
1707	0.3527639178
1708	0.3527308964
1709	0.3525732383
1710	0.3525419548
1711	0.3524268033
1712	0.3524021001
1713	0.3523079591
1714	0.3522731531
1715	0.3522516103
1716	0.3521096559
1717	0.3519804084
1718	0.3518161345
1719	0.3517835837
1720	0.3516117894
1721	0.3514550234
1722	0.3514188816
1723	0.3513882938
1724	0.3512803373
1725	0.3510687846
1726	0.3509729522
1727	0.350822854
1728	0.3507918667
1729	0.3507609509
1730	0.3507280182
1731	0.3505844643
1732	0.3504441497
1733	0.3504229542
1734	0.3503927541
1735	0.3503650533
1736	0.3502401957
1737	0.3502122999
1738	0.350021816
1739	0.3499894133
1740	0.3499582137
1741	0.3498072394
1742	0.3497732699
1743	0.3496037983
1744	0.3495718131
1745	0.3495405827
1746	0.3495109041
1747	0.3493448095
1748	0.349192616
1749	0.3491582916
1750	0.3491240972
1751	0.3488894151
1752	0.3488663151
1753	0.3488355525
1754	0.3486540526
1755	0.3486199783
1756	0.3485323677
1757	0.348499359
1758	0.3484790729
1759	0.3484497253
1760	0.3484239449
1761	0.3481792574
1762	0.3480556031
1763	0.3480354652
1764	0.3479220818
1765	0.3478919913
1766	0.3478620283
1767	0.3477716998
1768	0.3477401525
1769	0.3475537808
1770	0.3475255223
1771	0.3474904544
1772	0.3474666406
1773	0.3473210347
1774	0.3472966811
1775	0.3472488407
1776	0.3472231868
1777	0.3471871208
1778	0.3470386545
1779	0.3470103234
1780	0.3469801151
1781	0.3468930883
1782	0.3467265879
1783	0.3466993752
1784	0.3466736114
1785	0.3464607191
1786	0.3463257367
1787	0.3462985919
1788	0.3462729525
1789	0.3462380863
1790	0.3461162417
1791	0.3460712361
1792	0.3459271318
1793	0.3458326872
1794	0.3456691372
1795	0.3456342002
1796	0.3456083718
1797	0.3455806129
1798	0.3455131915
1799	0.3454793941
1800	0.3453573547
1801	0.3452133111
1802	0.345182585
1803	0.3450245205
1804	0.345001083
1805	0.3448574667
1806	0.3448205328
1807	0.3447911961
1808	0.3447666014
1809	0.344613191
1810	0.3444919508
1811	0.3444492978
1812	0.344421192
1813	0.3443902949
1814	0.3443685649
1815	0.3443375349
1816	0.3441185162
1817	0.3439757878
1818	0.3438183264
1819	0.3436897551
1820	0.3436607977
1821	0.343627047
1822	0.3435994342
1823	0.3435703815
1824	0.3435263469
1825	0.3434832664
1826	0.3434500772
1827	0.3434243877
1828	0.343305595
1829	0.3432761484
1830	0.3430721365
1831	0.34293909
1832	0.3429088184
1833	0.3428801942
1834	0.3428552829
1835	0.3428316859
1836	0.3428033521
1837	0.3425826192
1838	0.3425560873
1839	0.3425244464
1840	0.3425077407
1841	0.3424764145
1842	0.3423404072
1843	0.3423203945
1844	0.3422909222
1845	0.3422679512
1846	0.3421862834
1847	0.3420499842
1848	0.3420167228
1849	0.3419903526
1850	0.3419628821
1851	0.3417631899
1852	0.3416118351
1853	0.341585484
1854	0.3415579428
1855	0.3415292271
1856	0.341496928
1857	0.3414716524
1858	0.3413176285
1859	0.3411485643
1860	0.341124317
1861	0.3410136742
1862	0.3408766083
1863	0.3407337824
1864	0.3407077453
1865	0.3406839004
1866	0.3404947578
1867	0.340355675
1868	0.3403277392
1869	0.3402988871
1870	0.3402788651
1871	0.3402488265
1872	0.3402266676
1873	0.3400308507
1874	0.3400101776
1875	0.3399417316
1876	0.3397917958
1877	0.3397764113
1878	0.3397447711
1879	0.3396350385
1880	0.3394715458
1881	0.3394454941
1882	0.3394220051
1883	0.3393940218
1884	0.3393626992
1885	0.3393333515
1886	0.3391603312
1887	0.3391325704
1888	0.3389395814
1889	0.3387659795
1890	0.3387416624
1891	0.3387174764
1892	0.3386883728
1893	0.33866033
1894	0.3386348523
1895	0.3386068302
1896	0.338584908
1897	0.3385598714
1898	0.3384569146
1899	0.3382845211
1900	0.3382554534
1901	0.3380995002
1902	0.3380723533
1903	0.3380439476
1904	0.3378975486
1905	0.3378668504
1906	0.3377104415
1907	0.337679898
1908	0.3374650027
1909	0.3372630423
1910	0.3371176002
1911	0.33707766
1912	0.3370516289
1913	0.3369651054
1914	0.3369424014
1915	0.3369157065
1916	0.336874558
1917	0.3368498527
1918	0.3368230166
1919	0.3366479137
1920	0.3366197147
1921	0.3364158784
1922	0.3363894382
1923	0.3363688937
1924	0.3363288404
1925	0.3363083638
1926	0.3362870353
1927	0.3362671249
1928	0.3362315227
1929	0.3362149789
1930	0.3361845322
1931	0.3361594804
1932	0.3359744529
1933	0.3359021333
1934	0.335872801
1935	0.33578526
1936	0.3356148512
1937	0.3354345667
1938	0.3354092317
1939	0.3353801008
1940	0.3352532708
1941	0.3351139905
1942	0.3350925349
1943	0.3350686843
1944	0.3350464799
1945	0.3350250123
1946	0.3349872344
1947	0.3349739571
1948	0.3347812091
1949	0.3346115745
1950	0.3345908528
1951	0.3345660928
1952	0.3345362774
1953	0.3344030592
1954	0.3342737582
1955	0.3342441246
1956	0.3342245446
1957	0.3340173467
1958	0.3339941235
1959	0.3339676354
1960	0.3339483565
1961	0.3338069439
1962	0.3336664165
1963	0.333641637
1964	0.3336174827
1965	0.3334544711
1966	0.3334328827
1967	0.3332724856
1968	0.3332342584
1969	0.3331156287
1970	0.3330942129
1971	0.3329303452
1972	0.3329086788
1973	0.332724885
1974	0.33258835
1975	0.3325534829
1976	0.3325275654
1977	0.33235778
1978	0.3323388851
1979	0.3321990039
1980	0.33217689
1981	0.332156819
1982	0.3321118988
1983	0.3320905492
1984	0.3319408341
1985	0.3319116818
1986	0.33179544
1987	0.3317744164
1988	0.331584544
1989	0.3313942043
1990	0.3312773592
1991	0.3312540086
1992	0.3310972645
1993	0.3310834
1994	0.3309541096
1995	0.3308005958
1996	0.3307842711
1997	0.3307563838
1998	0.3307418051
1999	0.3307201399
2000	0.3306960418
2001	0.3305475238
2002	0.3305246957
2003	0.3303638124
2004	0.3303431822
2005	0.3301952824
2006	0.3299925661
2007	0.3299716823
2008	0.3299532518
2009	0.3298036301
2010	0.3297848847
2011	0.329762915
2012	0.3296334529
2013	0.3296058061
2014	0.3295690978
2015	0.3295342967
2016	0.3294061949
2017	0.3293901781
2018	0.3292709363
2019	0.3291762058
2020	0.3290520128
2021	0.3290130686
2022	0.3288764431
2023	0.3287218239
2024	0.3285656273
2025	0.3285271484
2026	0.3285102403
2027	0.3284907529
2028	0.3284673515
2029	0.32829766
2030	0.3281637819
2031	0.3281283788
2032	0.3281141475
2033	0.3280940047
2034	0.3279156379
2035	0.3277761396
2036	0.3276394533
2037	0.3275046566
2038	0.3274846237
2039	0.3273106564
2040	0.32728835
2041	0.3272241602
2042	0.327192956
2043	0.3270717809
2044	0.3270531112
2045	0.3269193013
2046	0.3268816431
2047	0.3268643685
2048	0.3267152985
2049	0.3265865279
2050	0.3264330672
2051	0.326281727
2052	0.3262605263
2053	0.3262469792
2054	0.3261715343
2055	0.3261454784
2056	0.3259934067
2057	0.325874913
2058	0.3256929996
2059	0.3256744484
2060	0.3254443586
2061	0.3253236378
2062	0.3252962041
2063	0.3252767591
2064	0.3252527214
2065	0.3252279547
2066	0.3252054777
2067	0.3250659966
2068	0.3249164344
2069	0.3248939889
2070	0.3247362154
2071	0.3247166584
2072	0.3246617291
2073	0.3245956842
2074	0.3245297714
2075	0.324380763
2076	0.3243416558
2077	0.3243204129
2078	0.3242890936
2079	0.324269804
2080	0.3242510918
2081	0.3240987591
2082	0.3239516242
2083	0.3239362615
2084	0.3237838436
2085	0.3236077148
2086	0.3235886408
2087	0.3235682837
2088	0.3234218849
2089	0.3233377295
2090	0.323314966
2091	0.3231468454
2092	0.3231335409
2093	0.3230969372
2094	0.3230790988
2095	0.3230613223
2096	0.3230420751
2097	0.3230203393
2098	0.3228092795
2099	0.3227898685
2100	0.3226480277
2101	0.3225071616
2102	0.322410325
2103	0.3222835938
2104	0.3221649208
2105	0.3221485919
2106	0.3221271319
2107	0.32197101
2108	0.3218010696
2109	0.3217898949
2110	0.3217562986
2111	0.3217385637
2112	0.3216262177
2113	0.3214970492
2114	0.3213174768
2115	0.3212968858
2116	0.3212715215
2117	0.3212503138
2118	0.3210682499
2119	0.32089667
2120	0.3208766866
2121	0.3208514938
2122	0.3207180288
2123	0.3206988194
2124	0.3206793774
2125	0.3206590621
2126	0.3206184344
2127	0.3205453194
2128	0.320510275
2129	0.3203838459
2130	0.3203747213
2131	0.3202430082
2132	0.3201272441
2133	0.3199564488
2134	0.319794155
2135	0.3196593698
2136	0.319538516
2137	0.3194099875
2138	0.3192904463
2139	0.3191536744
2140	0.3189800496
2141	0.3189608676
2142	0.318798201
2143	0.3186915224
2144	0.3186625261
2145	0.3186426101
2146	0.3186103769
2147	0.3185790463
2148	0.3185582849
2149	0.3185431463
2150	0.3184058896
2151	0.3183862442
2152	0.3182562996
2153	0.3182249553
2154	0.3180594431
2155	0.3180425967
2156	0.3179151999
2157	0.3177384834
2158	0.3176383243
2159	0.3176139198
2160	0.3174971112
2161	0.3174151482
2162	0.3173216777
2163	0.3172620144
2164	0.3172229038
2165	0.3170933457
2166	0.3169782973
2167	0.3169610817
2168	0.3169397703
2169	0.3169211122
2170	0.3168874829
2171	0.3167725359
2172	0.3166462734
2173	0.3164773207
2174	0.3164187476
2175	0.3162907684
2176	0.3162574661
2177	0.3161762035
2178	0.3161551616
2179	0.3160616213
2180	0.3160324421
2181	0.316015032
2182	0.3158903027
2183	0.3158305656
2184	0.3158133535
2185	0.3157172348
2186	0.3156801397
2187	0.3155600601
2188	0.3155378583
2189	0.315502504
2190	0.3154929145
2191	0.3154731514
2192	0.3153495921
2193	0.3153299003
2194	0.3153154523
2195	0.3151476422
2196	0.3150568559
2197	0.3150420193
2198	0.3150130331
2199	0.3149934883
2200	0.3149249463
2201	0.314904888
2202	0.3147360926
2203	0.3145686666
2204	0.3143784242
2205	0.3142122041
2206	0.3140487477
2207	0.3140322665
2208	0.3139094445
2209	0.3137288809
2210	0.313662308
2211	0.3135315826
2212	0.3134026937
2213	0.3132526313
2214	0.3130960907
2215	0.3129925675
2216	0.3128876647
2217	0.3127226406
2218	0.3126897478
2219	0.3126743004
2220	0.3126371186
2221	0.3126123107
2222	0.3124511067
2223	0.3123960155
2224	0.3123798949
2225	0.3122168331
2226	0.3121265628
2227	0.3120214066
2228	0.3120012555
2229	0.3118444112
2230	0.3118243348
2231	0.3117605204
2232	0.3117072236
2233	0.3116262948
2234	0.3114839292
2235	0.3113391065
2236	0.3111886888
2237	0.3110732337
2238	0.3110580336
2239	0.3110328795
2240	0.3109119633
2241	0.3107558826
2242	0.3107395764
2243	0.3106608026
2244	0.3106103895
2245	0.3105978234
2246	0.3105824534
2247	0.3105635833
2248	0.31040735
2249	0.3102767809
2250	0.3102247611
2251	0.3101915964
2252	0.3101596818
2253	0.3100880195
2254	0.3099692224
2255	0.3098770567
2256	0.309858326
2257	0.3097503778
2258	0.3096699245
2259	0.3095503064
2260	0.3094148509
2261	0.3093962169
2262	0.3093455955
2263	0.3093289168
2264	0.3092780177
2265	0.3092584667
2266	0.3092017555
2267	0.3091100564
2268	0.309055369
2269	0.3090398635
2270	0.3090244219
2271	0.3090119975
2272	0.3089438462
2273	0.3088299951
2274	0.3087783739
2275	0.3087581556
2276	0.3086305418
2277	0.3085954636
2278	0.3085077779
2279	0.3084029039
2280	0.3083728124
2281	0.3082254598
2282	0.3080978168
2283	0.3079703085
2284	0.307956994
2285	0.3079384492
2286	0.307921652
2287	0.3079073984
2288	0.3078236766
2289	0.3077464227
2290	0.3075948384
2291	0.3074790762
2292	0.3074611102
2293	0.3073739086
2294	0.3072467728
2295	0.3072345338
2296	0.3072008649
2297	0.3071898328
2298	0.3070580006
2299	0.3069162966
2300	0.306895791
2301	0.3067424453
2302	0.3067281203
2303	0.3066717357
2304	0.3065779409
2305	0.3065537273
2306	0.3064251172
2307	0.3063144792
2308	0.306252087
2309	0.3062232102
2310	0.30608787
2311	0.3060021135
2312	0.3059838823
2313	0.3058684161
2314	0.3057541407
2315	0.3057396029
2316	0.305630699
2317	0.3056137667
2318	0.3055996428
2319	0.30551876
2320	0.3053777489
2321	0.3053454429
2322	0.305252525
2323	0.3051205274
2324	0.304987632
2325	0.30495925
2326	0.3048137958
2327	0.3047289497
2328	0.3046019321
2329	0.3044952276
2330	0.304345609
2331	0.3042154956
2332	0.3041065702
2333	0.3040904923
2334	0.3039822425
2335	0.3038344062
2336	0.3037791024
2337	0.3036353102
2338	0.3035082576
2339	0.3034594983
2340	0.3034423502
2341	0.3033918396
2342	0.3032817631
2343	0.3032699266
2344	0.3031537711
2345	0.3031379675
2346	0.3031217034
2347	0.303104349
2348	0.3030487674
2349	0.3030307464
2350	0.3029039419
2351	0.3028060387
2352	0.3027550823
2353	0.3026342572
2354	0.3026183933
2355	0.3025443492
2356	0.3025272206
2357	0.3025146312
2358	0.3024093711
2359	0.3023967326
2360	0.3022926153
2361	0.3021400854
2362	0.3020940564
2363	0.3020799467
2364	0.3020341507
2365	0.3020084857
2366	0.3018418483
2367	0.3017438183
2368	0.3016092987
2369	0.3015825336
2370	0.3015335099
2371	0.3015196768
2372	0.3014262646
2373	0.301317506
2374	0.3011712134
2375	0.3011548124
2376	0.3010587473
2377	0.3010246886
2378	0.3009364199
2379	0.300917867
2380	0.3008895486
2381	0.3008758756
2382	0.3007789618
2383	0.3007063321
2384	0.3006605082
2385	0.3006388999
2386	0.3006221561
2387	0.3005079596
2388	0.3004913905
2389	0.3003651646
2390	0.3003490924
2391	0.3003350294
2392	0.3003215653
2393	0.3003078527
2394	0.3001886236
2395	0.3001594671
2396	0.3001142372
2397	0.2999782329
2398	0.2998411157
2399	0.2998147703
2400	0.2997364342
2401	0.2996851131
2402	0.2996338836
2403	0.2996175412
2404	0.2995148749
2405	0.2994876212
2406	0.2994569897
2407	0.2993411193
2408	0.2992681065
2409	0.2992400049
2410	0.2991342076
2411	0.29911802
2412	0.2990319113
2413	0.2990157977
2414	0.2989873757
2415	0.2989764922
2416	0.2988656567
2417	0.2988391559
2418	0.2987892312
2419	0.2986883637
2420	0.2986198003
2421	0.2986027353
2422	0.2985214266
2423	0.298440449
2424	0.2983176274
2425	0.2982720082
2426	0.2981625372
2427	0.2981171946
2428	0.2980871932
2429	0.297967218
2430	0.2979375198
2431	0.2977920152
2432	0.2977791334
2433	0.2977166921
2434	0.2977029232
2435	0.297593482
2436	0.2975729739
2437	0.2974377818
2438	0.2974100971
2439	0.2973933544
2440	0.2973835702
2441	0.2973704291
2442	0.2972904601
2443	0.2971977288
2444	0.297186891
2445	0.2970539518
2446	0.296954018
2447	0.2968990607
2448	0.2968826834
2449	0.2967317354
2450	0.2967025012
2451	0.2966752965
2452	0.2965144674
2453	0.2964197281
2454	0.2963019034
2455	0.2962321488
2456	0.2962176137
2457	0.296202147
2458	0.2961864321
2459	0.2961721092
2460	0.296144288
2461	0.2959911646
2462	0.2958749762
2463	0.2957837152
2464	0.2957612918
2465	0.2956777919
2466	0.2956512973
2467	0.2955694392
2468	0.2955435025
2469	0.2954271747
2470	0.2953199451
2471	0.2952987669
2472	0.2952277638
2473	0.2951230246
2474	0.2950979203
2475	0.2950818065
2476	0.2950654517
2477	0.2949237259
2478	0.2948840325
2479	0.2947805662
2480	0.2947664003
2481	0.2947423914
2482	0.2946870265
2483	0.294661666
2484	0.2946481732
2485	0.2945384574
2486	0.2944094346
2487	0.2942870658
2488	0.294142912
2489	0.2941304364
2490	0.2940377307
2491	0.2940217044
2492	0.2939110043
2493	0.2938121158
2494	0.293765098
2495	0.2936489024
2496	0.293632766
2497	0.2935230635
2498	0.2935116022
2499	0.293416732
2500	0.2934019011
2501	0.293328297
2502	0.2931872353
2503	0.2931711063
2504	0.2931420394
2505	0.293027047
2506	0.293011186
2507	0.2929976708
2508	0.2929265602
2509	0.292898549
2510	0.2928838497
2511	0.2927851516
2512	0.2927091419
2513	0.2926842287
2514	0.2926681441
2515	0.2925401515
2516	0.2924024544
2517	0.2923126657
2518	0.2921905742
2519	0.2921135443
2520	0.2920201405
2521	0.2919871259
2522	0.2918702169
2523	0.2917713492
2524	0.2917598289
2525	0.2916499483
2526	0.2915272248
2527	0.2914406065
2528	0.2913143717
2529	0.2912397706
2530	0.2912243268
2531	0.2911000553
2532	0.2910887961
2533	0.2910749658
2534	0.2910605487
2535	0.29097094
2536	0.2909603067
2537	0.2909459386
2538	0.2908145078
2539	0.2907965174
2540	0.2907403643
2541	0.2906087056
2542	0.2905956931
2543	0.2904583162
2544	0.290412529
2545	0.2904011375
2546	0.2903132864
2547	0.2902997089
2548	0.2902871276
2549	0.2902317813
2550	0.2901076232
2551	0.2900767835
2552	0.2900355495
2553	0.2899568509
2554	0.2899418391
2555	0.2898637556
2556	0.2898513473
2557	0.2898254746
2558	0.289705406
2559	0.2895830762
2560	0.2894550332
2561	0.2894450017
2562	0.2893377942
2563	0.2893223005
2564	0.2893099641
2565	0.2892952915
2566	0.2891691447
2567	0.2890566808
2568	0.2889718156
2569	0.288892824
2570	0.2888771345
2571	0.2888607612
2572	0.288852321
2573	0.288836719
2574	0.2887416421
2575	0.2885994506
2576	0.2885845558
2577	0.2885698048
2578	0.2885552915
2579	0.2885447625
2580	0.2885309822
2581	0.2884014553
2582	0.2882729502
2583	0.2882616903
2584	0.2882393893
2585	0.2882295953
2586	0.2881111241
2587	0.288096598
2588	0.2880830522
2589	0.2879726298
2590	0.2879608097
2591	0.287848608
2592	0.2877257654
2593	0.2876464634
2594	0.2875599579
2595	0.2874517098
2596	0.2874394887
2597	0.2873479923
2598	0.2872876623
2599	0.2872650596
2600	0.2871597153
2601	0.2871474392
2602	0.2870337224
2603	0.2870161203
2604	0.2869251955
2605	0.2869013797
2606	0.2867837805
2607	0.286665597
2608	0.2866470603
2609	0.2866313588
2610	0.2866180396
2611	0.2865267132
2612	0.2865177605
2613	0.2864238893
2614	0.2864087174
2615	0.2863955146
2616	0.2862478816
2617	0.2862206261
2618	0.2862106724
2619	0.2861089731
2620	0.2860265357
2621	0.2860039458
2622	0.2859155264
2623	0.285895343
2624	0.2858868124
2625	0.285868647
2626	0.2858586897
2627	0.2858453815
2628	0.2857374401
2629	0.2857282048
2630	0.2856109396
2631	0.2855995069
2632	0.2855196768
2633	0.2854742303
2634	0.2854553754
2635	0.2853552704
2636	0.2852893861
2637	0.2851578585
2638	0.2850427448
2639	0.2849745852
2640	0.2848511485
2641	0.2847584951
2642	0.2846995269
2643	0.2846090611
2644	0.2844793557
2645	0.2844052746
2646	0.2843271889
2647	0.2842695829
2648	0.2841964507
2649	0.2840776473
2650	0.2840651461
2651	0.2840000933
2652	0.283987969
2653	0.2838847288
2654	0.2838657368
2655	0.2838465498
2656	0.2838327903
2657	0.2838139285
2658	0.2838002629
2659	0.2837741981
2660	0.283669388
2661	0.2835732768
2662	0.2835644664
2663	0.2835325157
2664	0.2834269456
2665	0.2834156489
2666	0.2833100046
2667	0.2833003136
2668	0.2831847952
2669	0.2831712686
2670	0.283097897
2671	0.2830254957
2672	0.2830157148
2673	0.2830022071
2674	0.2829834057
2675	0.2828655659
2676	0.2827554393
2677	0.2827367405
2678	0.2826599031
2679	0.2826391237
2680	0.2826226624
2681	0.2826100038
2682	0.2825860481
2683	0.2824413266
2684	0.2823147166
2685	0.2822166707
2686	0.2821320218
2687	0.2821120239
2688	0.2820993681
2689	0.2819752641
2690	0.2818826511
2691	0.2818710066
2692	0.2818425627
2693	0.2818243216
2694	0.2818040788
2695	0.2817916665
2696	0.2817124824
2697	0.2816151599
2698	0.2815787247
2699	0.2815662489
2700	0.281455178
2701	0.2814433927
2702	0.2814336039
2703	0.2813480497
2704	0.2812293675
2705	0.2811196278
2706	0.2810289745
2707	0.2810158286
2708	0.2810022943
2709	0.2808965095
2710	0.2808856755
2711	0.2807985013
2712	0.2807216797
2713	0.2806968574
2714	0.2805635002
2715	0.2805430214
2716	0.2804997595
2717	0.2804034013
2718	0.2802677002
2719	0.2802547323
2720	0.2801727065
2721	0.2800946852
2722	0.2800841251
2723	0.2799590763
2724	0.2798219056
2725	0.2797800113
2726	0.2797678196
2727	0.2797397983
2728	0.2797279072
2729	0.2796056706
2730	0.2795218409
2731	0.2794138143
2732	0.2794048398
2733	0.2793759404
2734	0.2793667713
2735	0.279348676
2736	0.2793253686
2737	0.2793169212
2738	0.2792937408
2739	0.2791704808
2740	0.2791582317
2741	0.2790490878
2742	0.2790382378
2743	0.2789832774
2744	0.2788807584
2745	0.2788417992
2746	0.2788291375
2747	0.2787177848
2748	0.278632869
2749	0.2785270779
2750	0.2784167612
2751	0.2784076672
2752	0.278397458
2753	0.2783885346
2754	0.2782867982
2755	0.2782054055
2756	0.2780875303
2757	0.2780698973
2758	0.2780502997
2759	0.2780286812
2760	0.2780217025
2761	0.2778974843
2762	0.2777784037
2763	0.2777550163
2764	0.2777442186
2765	0.2776192095
2766	0.2775965903
2767	0.2774893409
2768	0.2774703822
2769	0.2773552763
2770	0.2772420698
2771	0.2772158031
2772	0.2771381548
2773	0.2770448883
2774	0.276946726
2775	0.2768639219
2776	0.2768228183
2777	0.2768123251
2778	0.2768048832
2779	0.2767945527
2780	0.2767104998
2781	0.2766888267
2782	0.2766192125
2783	0.2766088457
2784	0.2765661596
2785	0.2764568381
2786	0.2764450307
2787	0.27636217
2788	0.2763530449
2789	0.2762459959
2790	0.276226789
2791	0.276129858
2792	0.2761170719
2793	0.2760351908
2794	0.2760260365
2795	0.2759700799
2796	0.2759633422
2797	0.2758613831
2798	0.2757669893
2799	0.2756683776
2800	0.2755915599
2801	0.2755466439
2802	0.2754463354
2803	0.2754360746
2804	0.2754244661
2805	0.2753055889
2806	0.2752971346
2807	0.2752848234
2808	0.2751767649
2809	0.2750618159
2810	0.275048795
2811	0.2749173419
2812	0.2747998714
2813	0.2747810843
2814	0.2747689261
2815	0.2746801148
2816	0.2746633431
2817	0.27464976
2818	0.2745510223
2819	0.2744617427
2820	0.2743477303
2821	0.2742675398
2822	0.2742562528
2823	0.2742470721
2824	0.2741671505
2825	0.2740776548
2826	0.2740678459
2827	0.2739956673
2828	0.2739133434
2829	0.2739067775
2830	0.2738186014
2831	0.2738062804
2832	0.2737957609
2833	0.2737595956
2834	0.2736776028
2835	0.273577303
2836	0.2735488707
2837	0.2734642917
2838	0.2733880655
2839	0.2733632779
2840	0.2733519856
2841	0.2732547281
2842	0.2732423481
2843	0.2731504541
2844	0.2730618956
2845	0.272974622
2846	0.2728995809
2847	0.2728849912
2848	0.2727565307
2849	0.272747203
2850	0.2727087431
2851	0.2726068234
2852	0.2725941068
2853	0.2724894692
2854	0.2724777365
2855	0.2724684877
2856	0.2724535728
2857	0.2723580488
2858	0.2722755865
2859	0.2722577133
2860	0.272195494
2861	0.2721891367
2862	0.2721129543
2863	0.2720983125
2864	0.272023271
2865	0.2719728893
2866	0.2718786493
2867	0.2718714107
2868	0.2718642101
2869	0.2717631585
2870	0.2717499972
2871	0.2717275963
2872	0.2716622025
2873	0.2715667845
2874	0.2715590541
2875	0.2715421871
2876	0.2715312731
2877	0.2714179816
2878	0.2713954284
2879	0.2712981113
2880	0.2712215514
2881	0.2711254685
2882	0.2710121606
2883	0.2709338659
2884	0.2708339223
2885	0.2707388181
2886	0.2707280404
2887	0.2705947086
2888	0.2705844036
2889	0.2705679133
2890	0.2705579996
2891	0.2705505678
2892	0.2705291645
2893	0.2704307335
2894	0.270323341
2895	0.2703127781
2896	0.2702394623
2897	0.2701521988
2898	0.2700766673
2899	0.2700014007
2900	0.2699306245
2901	0.2698138818
2902	0.2697452322
2903	0.26963352
2904	0.2696086906
2905	0.2695367178
2906	0.2694411103
2907	0.2693548542
2908	0.269235044
2909	0.2691423035
2910	0.2691289328
2911	0.2690519286
2912	0.269041853
2913	0.2689486437
2914	0.2688528862
2915	0.2687430365
2916	0.2686597115
2917	0.2686490715
2918	0.2686380046
2919	0.2685113825
2920	0.2684307415
2921	0.2683437825
2922	0.2682516828
2923	0.2682406194
2924	0.268226655
2925	0.2681438615
2926	0.2680832151
2927	0.2679946745
2928	0.267885854
