iter	Passed	Remaining
3619	692	3131
3620	692	3131
3621	692	3131
3622	692	3131
3623	692	3130
3624	693	3130
3625	693	3130
3626	693	3130
3627	693	3130
3628	694	3130
3629	694	3130
3630	694	3130
3631	694	3130
3632	694	3130
3633	695	3129
3634	695	3129
3635	695	3129
3636	695	3129
3637	695	3128
3638	695	3128
3639	695	3127
3640	696	3127
3641	696	3127
3642	696	3127
3643	696	3127
3644	696	3126
3645	697	3126
3646	697	3126
3647	697	3125
3648	697	3125
3649	697	3125
3650	697	3124
3651	697	3124
3652	698	3124
3653	698	3123
3654	698	3123
3655	698	3123
3656	698	3122
3657	698	3122
3658	699	3121
3659	699	3121
3660	699	3121
3661	699	3120
3662	699	3120
3663	699	3120
3664	699	3119
3665	700	3119
3666	700	3119
3667	700	3118
3668	700	3118
3669	700	3118
3670	700	3117
3671	701	3117
3672	701	3117
3673	701	3117
3674	701	3116
3675	701	3116
3676	702	3116
3677	702	3116
3678	702	3116
3679	702	3116
3680	702	3116
3681	703	3116
3682	703	3116
3683	703	3115
3684	703	3115
3685	703	3115
3686	704	3114
3687	704	3114
3688	704	3114
3689	704	3114
3690	704	3113
3691	704	3113
3692	705	3113
3693	705	3112
3694	705	3112
3695	705	3112
3696	705	3112
3697	705	3111
3698	706	3111
3699	706	3111
3700	706	3111
3701	706	3110
3702	706	3110
3703	706	3110
3704	707	3110
3705	707	3109
3706	707	3109
3707	707	3109
3708	707	3108
3709	708	3108
3710	708	3108
3711	708	3108
3712	708	3108
3713	708	3108
3714	709	3108
3715	709	3108
3716	709	3108
3717	709	3108
3718	709	3107
3719	710	3107
3720	710	3107
3721	710	3107
3722	710	3107
3723	710	3107
3724	711	3106
3725	711	3106
3726	711	3106
3727	711	3106
3728	711	3105
3729	711	3105
3730	712	3105
3731	712	3105
3732	712	3104
3733	712	3104
3734	712	3104
3735	713	3104
3736	713	3104
3737	713	3104
3738	713	3103
3739	713	3103
3740	714	3103
3741	714	3103
3742	714	3103
3743	714	3102
3744	714	3102
3745	715	3102
3746	715	3102
3747	715	3101
3748	715	3101
3749	715	3101
3750	715	3101
3751	716	3101
3752	716	3100
3753	716	3100
3754	716	3100
3755	716	3100
3756	716	3099
3757	717	3099
3758	717	3099
3759	717	3099
3760	717	3100
3761	718	3099
3762	718	3099
3763	718	3099
3764	718	3099
3765	718	3099
3766	719	3098
3767	719	3098
3768	719	3098
3769	719	3098
3770	719	3098
3771	720	3098
3772	720	3098
3773	720	3098
3774	720	3098
3775	721	3098
3776	721	3097
3777	721	3097
3778	721	3097
3779	721	3097
3780	721	3097
3781	722	3096
3782	722	3096
3783	722	3096
3784	722	3096
3785	722	3095
3786	723	3095
3787	723	3095
3788	723	3095
3789	723	3094
3790	723	3095
3791	724	3095
3792	724	3095
3793	724	3094
3794	724	3094
3795	724	3094
3796	725	3094
3797	725	3094
3798	725	3093
3799	725	3093
3800	725	3093
3801	726	3093
3802	726	3093
3803	726	3092
3804	726	3092
3805	726	3092
3806	726	3091
3807	727	3091
3808	727	3091
3809	727	3090
3810	727	3090
3811	727	3089
3812	727	3089
3813	727	3089
3814	728	3088
3815	728	3088
3816	728	3088
3817	728	3087
3818	728	3087
3819	728	3086
3820	728	3086
3821	729	3086
3822	729	3086
3823	729	3085
3824	729	3085
3825	729	3085
3826	730	3085
3827	730	3084
3828	730	3084
3829	730	3083
3830	730	3083
3831	730	3083
3832	730	3083
3833	731	3082
3834	731	3082
3835	731	3081
3836	731	3081
3837	731	3081
3838	731	3081
3839	732	3080
3840	732	3080
3841	732	3079
3842	732	3079
3843	732	3080
3844	733	3080
3845	733	3080
3846	733	3080
3847	733	3080
3848	733	3079
3849	734	3079
3850	734	3079
3851	734	3078
3852	734	3078
3853	734	3078
3854	734	3077
3855	735	3077
3856	735	3077
3857	735	3076
3858	735	3076
3859	735	3076
3860	735	3075
3861	736	3075
3862	736	3075
3863	736	3074
3864	736	3074
3865	736	3074
3866	736	3073
3867	736	3073
3868	737	3073
3869	737	3072
3870	737	3072
3871	737	3072
3872	737	3071
3873	737	3071
3874	738	3071
3875	738	3070
3876	738	3070
3877	738	3070
3878	738	3070
3879	739	3071
3880	739	3071
3881	739	3071
3882	739	3071
3883	740	3071
3884	740	3070
3885	740	3070
3886	740	3070
3887	740	3070
3888	741	3071
3889	741	3071
3890	741	3070
3891	741	3070
3892	742	3070
3893	742	3070
3894	742	3069
3895	742	3069
3896	742	3069
3897	742	3069
3898	743	3068
3899	743	3068
3900	743	3068
3901	743	3067
3902	743	3067
3903	743	3066
3904	744	3067
3905	744	3067
3906	744	3067
3907	744	3067
3908	745	3067
3909	745	3067
3910	745	3067
3911	745	3066
3912	745	3066
3913	746	3066
3914	746	3066
3915	746	3065
3916	746	3065
3917	746	3065
3918	747	3066
3919	747	3066
3920	748	3067
3921	748	3067
3922	748	3068
3923	748	3068
3924	749	3067
3925	749	3067
3926	749	3068
3927	749	3067
3928	749	3067
3929	750	3067
3930	750	3067
3931	750	3066
3932	750	3066
3933	750	3066
3934	751	3066
3935	751	3066
3936	751	3065
3937	751	3065
3938	751	3065
3939	752	3065
3940	752	3065
3941	752	3064
3942	752	3064
3943	752	3064
3944	752	3063
3945	753	3063
3946	753	3063
3947	753	3063
3948	753	3062
3949	753	3062
3950	753	3062
3951	754	3062
3952	754	3062
3953	754	3062
3954	754	3061
3955	754	3061
3956	755	3061
3957	755	3061
3958	755	3061
3959	755	3061
3960	755	3060
3961	756	3060
3962	756	3060
3963	756	3059
3964	756	3060
3965	756	3060
3966	757	3060
3967	757	3059
3968	757	3059
3969	757	3059
3970	757	3059
3971	758	3058
3972	758	3058
3973	758	3058
3974	758	3057
3975	758	3057
3976	758	3057
3977	759	3057
3978	759	3056
3979	759	3056
3980	759	3056
3981	759	3056
3982	759	3056
3983	760	3055
3984	760	3055
3985	760	3055
3986	760	3055
3987	760	3055
3988	761	3054
3989	761	3054
3990	761	3054
3991	761	3054
3992	761	3053
3993	761	3053
3994	762	3053
3995	762	3052
3996	762	3052
3997	762	3052
3998	762	3051
3999	763	3052
4000	763	3052
4001	763	3052
4002	763	3052
4003	763	3052
4004	764	3052
4005	764	3051
4006	764	3051
4007	764	3051
4008	764	3051
4009	765	3050
4010	765	3050
4011	765	3050
4012	765	3049
4013	765	3049
4014	765	3049
4015	766	3048
4016	766	3048
4017	766	3048
4018	766	3047
4019	766	3047
4020	766	3047
4021	766	3047
4022	767	3046
4023	767	3046
4024	767	3046
4025	767	3045
4026	767	3045
4027	768	3045
4028	768	3045
4029	768	3045
4030	768	3045
4031	769	3045
4032	769	3045
4033	769	3045
4034	769	3045
4035	770	3045
4036	770	3045
4037	770	3045
4038	770	3045
4039	770	3045
4040	771	3044
4041	771	3044
4042	771	3044
4043	771	3043
4044	771	3043
4045	771	3043
4046	771	3043
4047	772	3042
4048	772	3042
4049	772	3042
4050	772	3041
4051	772	3041
4052	772	3041
4053	773	3041
4054	773	3040
4055	773	3040
4056	773	3040
4057	773	3039
4058	773	3039
4059	774	3039
4060	774	3038
4061	774	3038
4062	774	3038
4063	774	3037
4064	774	3037
4065	775	3037
4066	775	3037
4067	775	3036
4068	775	3036
4069	775	3036
4070	776	3036
4071	776	3036
4072	776	3036
4073	776	3036
4074	777	3036
4075	777	3036
4076	777	3036
4077	777	3037
4078	778	3037
4079	778	3037
4080	778	3037
4081	779	3038
4082	779	3037
4083	779	3037
4084	779	3037
4085	779	3036
4086	779	3036
4087	780	3036
4088	780	3035
4089	780	3035
4090	780	3034
4091	780	3034
4092	780	3034
4093	780	3033
4094	781	3033
4095	781	3033
4096	781	3033
4097	781	3033
4098	781	3032
4099	781	3032
4100	782	3031
4101	782	3031
4102	782	3031
4103	782	3030
4104	782	3030
4105	782	3030
4106	783	3030
4107	783	3030
4108	783	3029
4109	783	3029
4110	783	3029
4111	784	3029
4112	784	3031
4113	785	3031
4114	785	3032
4115	785	3032
4116	786	3035
4117	787	3035
4118	787	3035
4119	787	3035
4120	787	3035
4121	787	3034
4122	788	3034
4123	788	3034
4124	788	3034
4125	788	3034
4126	788	3034
4127	789	3033
4128	789	3034
4129	789	3034
4130	789	3034
4131	790	3033
4132	790	3033
4133	790	3033
4134	790	3034
4135	791	3034
4136	791	3033
4137	791	3033
4138	791	3033
4139	791	3032
4140	791	3032
4141	791	3032
4142	792	3031
4143	792	3031
4144	792	3031
4145	792	3030
4146	792	3030
4147	792	3029
4148	792	3029
4149	793	3029
4150	793	3030
4151	793	3030
4152	794	3030
4153	794	3030
4154	794	3030
4155	795	3031
4156	795	3031
4157	795	3031
4158	795	3031
4159	796	3031
4160	796	3031
4161	796	3031
4162	796	3031
4163	797	3031
4164	797	3031
4165	797	3031
4166	798	3032
4167	798	3032
4168	798	3032
4169	798	3032
4170	799	3033
4171	799	3032
4172	799	3032
4173	800	3035
4174	800	3035
4175	801	3035
4176	801	3036
4177	801	3037
4178	802	3036
4179	802	3036
4180	802	3036
4181	802	3036
4182	802	3036
4183	803	3035
4184	803	3035
4185	803	3035
4186	803	3034
4187	803	3034
4188	803	3034
4189	804	3033
4190	805	3036
4191	805	3037
4192	805	3036
4193	805	3036
4194	806	3037
4195	806	3037
4196	806	3037
4197	806	3036
4198	806	3036
4199	807	3036
4200	807	3036
4201	807	3035
4202	807	3035
4203	807	3035
4204	808	3035
4205	808	3034
4206	808	3034
4207	808	3034
4208	808	3035
4209	809	3035
4210	809	3035
4211	809	3035
4212	809	3035
4213	810	3034
4214	810	3034
4215	810	3034
4216	810	3034
4217	811	3035
4218	811	3035
4219	811	3035
4220	812	3035
4221	812	3035
4222	812	3035
4223	812	3034
4224	812	3034
4225	813	3034
4226	813	3034
4227	813	3034
4228	813	3034
4229	814	3034
4230	814	3035
4231	814	3036
4232	815	3036
4233	815	3037
4234	816	3037
4235	816	3037
4236	816	3038
4237	816	3038
4238	817	3038
4239	817	3038
4240	817	3039
4241	818	3038
4242	818	3038
4243	818	3038
4244	818	3037
4245	818	3037
4246	818	3037
4247	818	3036
4248	819	3036
4249	819	3036
4250	819	3036
4251	819	3036
4252	820	3037
4253	820	3036
4254	820	3036
4255	820	3036
4256	821	3036
4257	821	3036
4258	821	3036
4259	821	3035
4260	821	3035
4261	822	3035
4262	822	3035
4263	822	3034
4264	822	3034
4265	822	3034
4266	822	3034
4267	823	3033
4268	823	3033
4269	823	3033
4270	823	3033
4271	823	3032
4272	824	3033
4273	824	3033
4274	824	3033
4275	824	3033
4276	825	3033
4277	825	3033
4278	825	3033
4279	826	3034
4280	826	3034
4281	826	3034
4282	827	3035
4283	827	3035
4284	827	3035
4285	827	3035
4286	828	3035
4287	828	3035
4288	828	3035
4289	828	3035
4290	829	3035
4291	829	3035
4292	829	3035
4293	829	3034
4294	830	3035
4295	830	3035
4296	830	3036
4297	831	3038
4298	831	3038
4299	832	3038
4300	832	3038
4301	832	3038
4302	832	3038
4303	833	3038
4304	833	3038
4305	833	3038
4306	833	3038
4307	834	3038
4308	834	3039
4309	834	3039
4310	835	3039
4311	835	3039
4312	835	3039
4313	835	3039
4314	836	3039
4315	836	3039
4316	836	3039
4317	836	3038
4318	836	3038
4319	837	3038
4320	837	3037
4321	837	3037
4322	837	3037
4323	837	3037
4324	838	3037
4325	838	3037
4326	838	3037
4327	838	3036
4328	838	3036
4329	839	3036
4330	839	3036
4331	839	3036
4332	839	3036
4333	840	3036
4334	840	3036
4335	840	3036
4336	840	3035
4337	840	3035
4338	840	3034
4339	840	3034
4340	841	3034
4341	841	3034
4342	841	3033
4343	841	3033
4344	841	3033
4345	842	3033
4346	842	3033
4347	842	3032
4348	842	3032
4349	842	3032
4350	843	3031
4351	843	3031
4352	843	3031
4353	843	3031
4354	843	3030
4355	843	3030
4356	844	3030
4357	844	3030
4358	844	3030
4359	848	3042
4360	848	3042
4361	848	3042
4362	848	3042
4363	849	3042
4364	849	3041
4365	849	3041
4366	849	3041
4367	849	3041
4368	849	3040
4369	850	3040
4370	850	3040
4371	850	3040
4372	850	3040
4373	851	3040
4374	851	3040
4375	851	3040
4376	851	3040
4377	852	3040
4378	852	3040
4379	852	3040
4380	852	3040
4381	853	3040
4382	853	3041
4383	853	3041
4384	853	3041
4385	854	3041
4386	854	3041
4387	854	3041
4388	855	3041
4389	855	3041
4390	855	3041
4391	855	3041
4392	855	3041
4393	856	3040
4394	856	3040
4395	856	3040
4396	856	3040
4397	857	3040
4398	857	3040
4399	857	3040
4400	857	3040
4401	857	3039
4402	858	3039
4403	858	3039
4404	858	3039
4405	858	3038
4406	858	3038
4407	858	3038
4408	859	3038
4409	859	3038
4410	859	3038
4411	859	3038
4412	860	3038
4413	860	3038
4414	860	3038
4415	860	3038
4416	861	3037
4417	861	3037
4418	861	3037
4419	861	3037
4420	861	3036
4421	861	3036
4422	862	3036
4423	862	3035
4424	862	3035
4425	862	3035
4426	862	3035
4427	862	3034
4428	863	3034
4429	863	3034
4430	863	3033
4431	863	3033
